inst_name,code,num_grants,state
"BioLum Sciences, LLC",TX,1,Texas
"BioQUEST Curriculum Consortium, Inc",NH,3,New Hampshire
"Bioinfoexperts, LLC",LA,1,Louisiana
Biomedical Engineering Society,NY,4,New York
Biomineral Systems LLC,IN,1,Indiana
Biospherical Instruments Inc,CA,1,California
"Birch, Sydney",NC,1,North Carolina
"Bird, Kevin A",MI,1,Michigan
Birkeland Current LLC,TX,1,Texas
Bismarck State College,ND,2,North Dakota
"Bitome, Inc.",MA,1,Massachusetts
"Bitter, Mark Christopher",CA,1,California
Black Hills State University,SD,8,South Dakota
"Black, Adam",CT,1,Connecticut
Blackfeet Community College,MT,2,Montana
Blacksand Technology LLC,UT,1,Utah
Bloomfield College,NJ,1,New Jersey
Blue Ridge Community & Technical College,WV,1,West Virginia
"Blum, Mirella L",MA,1,Massachusetts
"Blumstein, Meghan",MA,1,Massachusetts
"Blunt, Sarah",CA,1,California
"Board of Regents, NSHE, obo University of Nevada, Reno",NV,221,Nevada
Board of Trustees of Illinois State University,IL,41,Illinois
"Bobb, Martin",TX,1,Texas
"Bodish, Elijah S",OR,1,Oregon
"Boe, Benjamin R",HI,1,Hawaii
"Bogar, Laura",CA,1,California
Boise State University,ID,151,Idaho
"Bolin, Lana Gayle",IN,1,Indiana
"Bolton, David Chas",PA,1,Pennsylvania
Bond                    Matthew,NY,1,New York
"Boninger, Joseph",NY,1,New York
"Booth, Katherine Williams",TN,1,Tennessee
"Borbee, Erin M",TX,1,Texas
"Borg, George",PA,1,Pennsylvania
"Borgias, Sophia L",CA,1,California
"Boria, Robert A",CA,1,California
"Bornbusch, Sarah Lyons",NC,1,North Carolina
"Borowsky, Alexander Thomas",CA,1,California
"Borstein, Samuel R",TN,1,Tennessee
Boston College,MA,132,Massachusetts
"Boston Materials, Inc.",MA,1,Massachusetts
"Boston VA Research Institute, Inc.",MA,1,Massachusetts
Botanical Research Institute of Texas,TX,5,Texas
Botanical Society of America,MO,2,Missouri
"Bou-Rabee, Ahmed",IL,1,Illinois
Bowdoin College,ME,18,Maine
"Bowes, Shauna Marie",GA,1,Georgia
Bowie State University,MD,28,Maryland
Bowling Green State University,OH,35,Ohio
Boyce Thompson Institute Plant Research,NY,15,New York
"Boyce, Veronica",CA,1,California
"Boydston Chemical Innovations, Incorportated",WA,1,Washington
Bradley University,IL,7,Illinois
"Bradley, Noah Patrick",IL,1,Illinois
"Brakensiek, Joshua",CA,1,California
Brandeis University,MA,52,Massachusetts
"Brandt, Madeline Virginia",CA,1,California
"Brauer, Daniel D",CA,1,California
"Brauer, Kaley",MA,1,Massachusetts
"Brauner, Sarah",MN,1,Minnesota
"Brazelton, Thomas",PA,1,Pennsylvania
"Breeden, Benjamin Thomas",UT,1,Utah
"Breitenbach, Anthony",IL,1,Illinois
Bridgerland Applied Technology College,UT,3,Utah
Brigham & Women's Hospital Inc,MA,8,Massachusetts
Brigham Young University,UT,101,Utah
"Bright, Jane C",IA,1,Iowa
"Brightly, William H",WA,1,Washington
"Bristol, Katie",FL,1,Florida
"Brittain, Rebecca Shae Anna",MI,1,Michigan
"Broad Institute, Inc.",MA,3,Massachusetts
"Brock, Jordan",MO,1,Missouri
"Brock, Kinsey M",CA,1,California
"Brockbank, Erik",CA,1,California
Brookdale Community College,NJ,3,New Jersey
"Broomandkhoshbacht, Nasreen Zeeba",VT,1,Vermont
Broome Community College,NY,1,New York
"Brosowsky, Anna",MI,1,Michigan
Broward College,FL,4,Florida
Brown University,RI,348,Rhode Island
"Brown, Bianca",RI,1,Rhode Island
"Brown, Jennifer Marie",CA,1,California
"Brown, Jordan",TX,1,Texas
"Brown, Matthew C",OK,1,Oklahoma
"Brown, Tanya Louise",WA,1,Washington
"Brown, Tyler A",MD,1,Maryland
"Bruce, Juliette",WI,1,Wisconsin
"Bruno, Sarah Marie Michelle",NJ,1,New Jersey
Bryant University,RI,4,Rhode Island
Bryn Mawr College,PA,18,Pennsylvania
"Bucher, Maite Ghazaleh",NC,1,North Carolina
"Buchholz, Maximilian",MA,1,Massachusetts
"Buck, Rachel L",UT,1,Utah
"Buckley, Gina M",PA,1,Pennsylvania
"Buckley, Sarabeth",MA,1,Massachusetts
Bucknell University,PA,37,Pennsylvania
"Burcroff, Amanda",MA,1,Massachusetts
"Burke, Colin Jacob",IL,1,Illinois
"Burkhard, Tracy T",TX,1,Texas
"Burkhardt, Paula Elisabeth",CA,1,California
"Burklund, Robert W",MA,1,Massachusetts
"Busch, Michael Peter",MD,1,Maryland
Butler County Community College,PA,1,Pennsylvania
Butler University,IN,6,Indiana
"Butler, Julie M",CA,1,California
"Butler, Kristina",TX,1,Texas
"Butt, Karen",IL,1,Illinois
Butte-Glenn Community College District,CA,1,California
"Byrne, Ruby",CA,1,California
CABRERA RESEARCH LAB LLC,NY,1,New York
"CACHE DNA, INC.",CA,2,California
"CACTUS MEDICAL,LLC",CA,1,California
CAIRA SURGICAL CORPORATION,NY,1,New York
CAL POLY HUMBOLDT SPONSORED PROGRAMS FOUNDATION,CA,24,California
"CALI'S BOOKS, LLC",CA,2,California
CALM WATERS GROUP LLC,CA,1,California
"CAMBRIAN WORKS, INC.",VA,1,Virginia
CAMBRIDGE TERAHERTZ INC,CA,2,California
"CANETIA ANALYTICS, INC.",CA,2,California
CANISIUS UNIVERSITY OF BUFFALO NEW YORK,NY,1,New York
"CANOMIKS, INC.",MN,2,Minnesota
CANOPII INC.,OR,2,Oregon
"CAPIENDA BIOTECH, LLC",CA,1,California
CAPITOL TECHNOLOGY UNIVERSITY,MD,1,Maryland
"CAPORUS TECHNOLOGIES, LLC",IL,1,Illinois
"CARAVEL BIO, INC.",OR,2,Oregon
CARBIDE RADIO INC,CA,1,California
CARBON SOLUTIONS LLC,IN,1,Indiana
CARDIOPHI LLC,CA,1,California
"CARE WEATHER TECHNOLOGIES, LLC",UT,1,Utah
"CARIBOU BIOFUELS, INC.",CA,1,California
"CARIDIAN MEDICAL, INC.",TX,1,Texas
CARRISAN TECHNOLOGIES INC.,CA,1,California
CARRTECH LLC,MD,1,Maryland
"CARTESIAN SYSTEMS, INC.",MA,2,Massachusetts
CARTILAGE INC,CA,1,California
CASCADE BIOCATALYSTS INC.,CO,2,Colorado
"CASIMIR, INC",TX,1,Texas
"CAST, Inc.",MA,6,Massachusetts
"CASTAG BIOSCIENCES, INC.",NC,1,North Carolina
"CATALYST CAMPUS FOR TECHNOLOGY AND INNOVATION, INC.",CO,1,Colorado
CATALYST COOPERATIVE,PA,1,Pennsylvania
"CATHBUDDY, INC.",NY,2,New York
CAUSALIT LLC,OR,1,Oregon
CAZA HEALTH LLC,VA,1,Virginia
CE-RI-SS MATERIALS LLC,TN,1,Tennessee
"CELADYNE TECHNOLOGIES, INC.",IL,1,Illinois
CELEFLUX LLC,MD,1,Maryland
CELLCHORUS INC.,TX,1,Texas
CELLECHO INC,CA,1,California
CELLUDOT LLC,AR,2,Arkansas
CENSYN INC,CA,1,California
"CENTER ON RURAL INNOVATION, INC",VT,1,Vermont
CENTRAL CASTING AI INC,MA,1,Massachusetts
"CEREVU MEDICAL, INC.",CA,2,California
"CERFLUX, INC.",AL,1,Alabama
CHABOT-LAS POSITAS COMMUNITY COLLEGE DISTRICT,CA,1,California
CHANGEAERIAL LLC,CA,1,California
CHASCII INC,CA,1,California
CHIBITRONICS INC.,FL,2,Florida
CHILDRENS MUSEUM FOUNDATION CORP,IL,1,Illinois
CHITOVATE LLC,MS,1,Mississippi
"CHLOBIS WATER, INC.",WI,1,Wisconsin
CHOSEN DIAGNOSTICS INC,LA,2,Louisiana
CHROMATIR TECHNOLOGIES LLC,PA,2,Pennsylvania
"CHS HEALTHCARE VENTURES, INC",GA,1,Georgia
CHUGACH REGIONAL RESOURCES COMMISSION,AK,1,Alaska
"CICADEA BIOTECH, LLC",MO,1,Missouri
"CIPHERMODE LABS, INC.",WA,1,Washington
CIPHERSONIC LABS INC,MA,1,Massachusetts
CIRCADIAN POSITIONING SYSTEMS INC,RI,1,Rhode Island
"CIRCLE CONCRETE TECH, INC.",TX,1,Texas
"CIRCLEIN, INC.",MD,1,Maryland
"CIRCULARITY FUELS, INC.",CA,1,California
CIRCULATECH LLC,FL,1,Florida
"CISION VISION, INC.",CA,1,California
"CISTERNA BIOLOGICS, INC.",CA,1,California
CITY INNOVATE INC,CA,1,California
CL CHEMICAL COMPANY,FL,1,Florida
"CLARIA MEDICAL, INC.",CA,2,California
CLARUS LABS LLC,MS,1,Mississippi
CLASS BUCKS LLC,NM,1,New Mexico
CLAUDIUS LEGAL INTELLIGENCE INC,FL,2,Florida
CLC GLOBAL-USA,CO,1,Colorado
"CLEARSIGHT, LLC",CO,1,Colorado
CLEARVIEW OPTICS LLC,MA,1,Massachusetts
CLEAVED DIAGNOSTIC CORPORATION,LA,1,Louisiana
CLIMATE ANALYTICS INC.,NY,1,New York
CLIMATEAI INC,CA,1,California
CLUE GENETICS INC.,CA,1,California
"CO2SYNC, INC.",WY,1,Wyoming
"COAGULO MEDICAL TECHNOLOGIES, INC.",MA,1,Massachusetts
COBIO DIAGNOSTICS INC.,CO,2,Colorado
"COCONINO, COUNTY OF",AZ,1,Arizona
COCOPIE LLC,CA,1,California
"CODON LEARNING, INC.",CO,2,Colorado
COGNI TRAX,CA,2,California
COGWEAR LLC,PA,1,Pennsylvania
"COHERENT PHOTONICS, LIMITED LIABILITY COMPANY",NJ,1,New Jersey
COHI GROUP L.L.C.,MN,1,Minnesota
"COLABS, INC.",CA,1,California
COLERIDGE INITIATIVE INC,NJ,1,New Jersey
COLLAMEDIX INC.,OH,1,Ohio
COLLEGE OF MUSCOGEE NATION,OK,1,Oklahoma
COLLEGE OF THE MAINLAND COMMUNITY COLLEGE DISTRICT,TX,1,Texas
"COLOWRAP, LLC",NC,1,North Carolina
"COMBPLEX, INC.",NY,1,New York
COMMONWEALTH UNIVERSITY OF PENNSYLVANIA,PA,2,Pennsylvania
"COMMUNICATION SERVICE FOR THE DEAF, INC.",TX,1,Texas
"COMMUNITY & TECHNICAL COLLEGES, WASHINGTION STATE BOARD FOR",WA,1,Washington
"COMMUNITY ENERGY LABS, INC",OR,1,Oregon
COMON SOLUTIONS LLC,CA,2,California
COMPACT MEDICAL SOLUTIONS LLC,IN,2,Indiana
COMPLETIONAI LLC,MA,2,Massachusetts
COMPLEXLY LLC,MT,1,Montana
COMPTON COLLEGE,CA,2,California
COMPUTER SCIENCE ALLIANCE,NM,2,New Mexico
"COMPUTER SCIENCE TEACHERS ASSOCIATION, LLC.",NY,6,New York
CONCHA INC.,CA,1,California
CONFLUENCY LLC,IL,1,Illinois
"CONNECT DYNAMICS, INC.",AR,2,Arkansas
CONNECTED WISE LLC,FL,1,Florida
"CONOVATE, INC.",WI,1,Wisconsin
"CONOX, LLC",TX,1,Texas
"CONTEXTUALIZE, LLC",CO,1,Colorado
CONTROLPOINT INC.,CA,1,California
"COOLAIMATE, INC",CA,1,California
"CORAVIE MEDICAL, INC.",MN,1,Minnesota
CORD,TX,2,Texas
CORDANCE MEDICAL INC.,CA,2,California
CORE BIOTHERAPEUTICS INC,CA,1,California
"CORELESS TECHNOLOGIES, INC.",CA,1,California
CORESHELL TECHNOLOGIES INC,CA,1,California
CORINNOVA INC,TX,1,Texas
CORLENS INC.,IN,1,Indiana
CORNERSTONE GENOMICS LLC,MD,1,Maryland
CORPORATE NODE - RANDOLPH COMM COLLEGE,NC,1,North Carolina
COSINE CORP,CA,1,California
"COSMIC EATS, INC.",NC,1,North Carolina
COSMIC PICTURE DISTRIBUTION LLC,NY,1,New York
COUTURE TECHNOLOGIES LLC,TN,1,Tennessee
COVALABIO INC.,CA,1,California
COVID COUGH INC,CO,1,Colorado
CPR THERAPEUTICS INC.,VT,2,Vermont
CRABLINE ROBOTICS LLC,OH,1,Ohio
CRCL SOLUTIONS LLC,VA,1,Virginia
"CREATHADH ENERGIES, LLC",IA,2,Iowa
CREATIVE BIOTHERAPEUTICS LLC,IL,2,Illinois
CROOKES RESEARCH LLC,OH,2,Ohio
CROSS CULTURED FOODS PBC,CA,1,California
"CROSSLINK COMPOSITES, INC.",TN,2,Tennessee
"CROSSMHV, L.L.C",FL,1,Florida
CROSSTALK LLC,MO,1,Missouri
CRYPTO ASSET TECHNOLOGY LABS INC,FL,1,Florida
CRYPTO TUTORS LLC,FL,2,Florida
"CRYPTYX BIOSCIENCE, INC.",NJ,2,New Jersey
"CRYSTAL SONIC, INC.",AZ,2,Arizona
CSU Fullerton Auxiliary Services Corporation,CA,51,California
CSUB Auxiliary for Sponsored Programs Administration,CA,11,California
CUNY Baruch College,NY,27,New York
CUNY Borough of Manhattan Community College,NY,12,New York
CUNY Bronx Community College,NY,5,New York
CUNY Brooklyn College,NY,25,New York
CUNY City College,NY,93,New York
CUNY City University of New York,NY,2,New York
CUNY College of Staten Island,NY,27,New York
CUNY Graduate School University Center,NY,25,New York
CUNY Hostos Community College,NY,6,New York
CUNY Hunter College,NY,36,New York
CUNY John Jay College of Criminal Justice,NY,22,New York
CUNY Kingsborough Community College,NY,3,New York
CUNY Medgar Evers College,NY,7,New York
CUNY New York City College of Technology,NY,21,New York
CUNY Queens College,NY,43,New York
CUNY Queensborough Community College,NY,6,New York
CUNY York College,NY,4,New York
"CURATED NETWORKS, INC",CA,1,California
"CURIEDX, INC",MD,1,Maryland
CURUVAR LLC,FL,1,Florida
"CYBERSPARA, INC.",NY,1,New York
"CYPRIS MATERIALS, INC.",CA,2,California
"CYTORECOVERY, INC.",VA,2,Virginia
"Cabrero, Allan",CA,1,California
"Cabuslay, Christian Superio",PA,1,Pennsylvania
"Cagan, David Abraham",CA,1,California
"Cal Poly Pomona Foundation, Inc.",CA,37,California
"Calabrese, Gina",NC,1,North Carolina
"Calamari, Emily",NY,1,New York
"Calderon, Aaron",CT,1,Connecticut
Caldwell University Inc,NJ,2,New Jersey
California Academy of Sciences,CA,16,California
California Association for Research in Astronomy,HI,3,Hawaii
California Baptist University,CA,1,California
California Institute of Technology,CA,261,California
California Lutheran University,CA,5,California
California Maritime Academy,CA,1,California
California Polytechnic State University Foundation,CA,70,California
California Science Center Foundation,CA,1,California
California State L A University Auxiliary Services Inc.,CA,38,California
California State University Channel Islands,CA,7,California
California State University San Marcos Corporation,CA,21,California
"California State University, East Bay Foundation, Inc.",CA,17,California
"California State University, Trustees",CA,2,California
California State University-Dominguez Hills Foundation,CA,18,California
California State University-Fresno Foundation,CA,22,California
California State University-Long Beach Foundation,CA,64,California
California State University-Sacramento,CA,1,California
California State University-Stanislaus,CA,8,California
"Calista Education and Culture, Inc.",AK,3,Alaska
"Call, Benjamin E",OH,1,Ohio
Calvin University,MI,7,Michigan
"Camacho, Jasmin",MO,1,Missouri
Camden County College,NJ,1,New Jersey
Campbell University,NC,3,North Carolina
Campbellsville University,KY,2,Kentucky
Canada-France-Hawaii Telescope Corporation,HI,2,Hawaii
Cankdeska Cikana Community College,ND,2,North Dakota
"Cannizzo, Catherine Kendall Asaro",CA,1,California
"Cao, Sky Yang",NJ,1,New Jersey
"Capacitech Energy, Inc",FL,1,Florida
"Capano, John",RI,1,Rhode Island
Cape Fear Community College,NC,1,North Carolina
"Capooci, Margaret",DE,1,Delaware
"Capovilla-Searle, Orsola",NC,1,North Carolina
Capro-X,MA,1,Massachusetts
"Cardenas, Benjamin",TX,1,Texas
"Carlen, Elizabeth J",NY,1,New York
Carleton College,MN,33,Minnesota
Carlow University,PA,1,Pennsylvania
"Carlson, Brandee Nicole",TX,1,Texas
"Carmichael, Theron W",MA,1,Massachusetts
"Carmo, Olivia Maria Silva",TX,1,Texas
Carnegie Institute,PA,3,Pennsylvania
Carnegie Learning,PA,1,Pennsylvania
Carnegie Mellon University,PA,639,Pennsylvania
"Carpenter, Andrew P",OR,1,Oregon
"Carr, Erin Claire",NE,1,Nebraska
"Carrera, Sofia",IL,1,Illinois
"Carrick, Christian",CA,1,California
Carroll College,MT,2,Montana
Carroll University,WI,1,Wisconsin
"Carter, Brandon",TX,1,Texas
Carthage College,WI,5,Wisconsin
"Cary Institute of Ecosystem Studies, Inc.",NY,20,New York
Case Western Reserve University,OH,126,Ohio
"Case, Samuel B",WY,1,Wyoming
"Caspi, Tal",CA,1,California
"Cass, Robert A",MA,1,Massachusetts
"Castro, Cynthia V",TX,1,Texas
"Cecchini, Gabriel George",CA,1,California
Cedars-Sinai Medical Center,CA,2,California
CellDrop Inc,WY,2,Wyoming
"Cellini, Benjamin",PA,1,Pennsylvania
Cellulose Sciences International,WI,1,Wisconsin
"Center For Coastal Studies, Inc.",MA,1,Massachusetts
"Center for Disease Dynamics, Economics & Policy",NJ,1,New Jersey
Center for Open Science,VA,6,Virginia
"Center for the Advancement of Science in Space, Inc.",FL,2,Florida
Center for the Future of Arizona,AZ,1,Arizona
Central Caribbean Marine Institute,NJ,2,New Jersey
Central Carolina Community College,NC,1,North Carolina
Central Carolina Technical College,SC,1,South Carolina
Central College of Iowa,IA,1,Iowa
Central Community College,NE,2,Nebraska
Central Connecticut State University,CT,5,Connecticut
"Central Inventions, Inc.",NC,1,North Carolina
Central Lakes College,MN,2,Minnesota
Central Michigan University,MI,28,Michigan
Central New Mexico Community College,NM,4,New Mexico
Central Oregon Community College,OR,2,Oregon
Central Piedmont Community College,NC,1,North Carolina
Central State University,OH,12,Ohio
Central Virginia Community College,VA,1,Virginia
Central Washington University,WA,17,Washington
Central Wyoming College,WY,3,Wyoming
Centre College of Kentucky,KY,2,Kentucky
Cerritos College,CA,2,California
Chabot College,CA,2,California
"Chafin, Tyler K",AR,1,Arkansas
"Chaidez, Julian Cruz",CA,1,California
Chaminade University of Honolulu,HI,2,Hawaii
"Chamorro, Juan R",CA,1,California
Champlain College Incorporated,VT,1,Vermont
"Chaney, Carlye",MO,1,Missouri
Chapman University,CA,36,California
"Chappell, Callie Rodgers",CA,1,California
Charleston Southern Univ,SC,1,South Carolina
Charmtech Labs LLC,NY,1,New York
"Chase, Danielle Lee",CO,1,Colorado
"Chase, Hunter Sato",IL,1,Illinois
Chatham College,PA,4,Pennsylvania
"Chatham, Robert Hood",MA,1,Massachusetts
Chattanooga State Community College,TN,3,Tennessee
Chemeketa Community College,OR,2,Oregon
"Chen, Eric",CA,1,California
"Chen, Michael Andrew",MA,1,Massachusetts
"Chen, Nathan",MA,1,Massachusetts
"Chen, Sitan",MA,1,Massachusetts
Chesapeake College,MD,1,Maryland
Chesapeake Research Consortium Inc,MD,1,Maryland
Cheyney University of Pennsylvania,PA,1,Pennsylvania
"Chi, Jocelyn T",TX,1,Texas
Chicago Children's Museum,IL,1,Illinois
Chicago Horticultural Society,IL,9,Illinois
Chicago Public Schools,IL,3,Illinois
Chicago State University,IL,16,Illinois
Chicago Zoological Society,IL,1,Illinois
Chico State Enterprises,CA,26,California
Chief Dull Knife Memorial College,MT,3,Montana
Child Trends Inc,MD,5,Maryland
"Childers, Jackie Lynn",CA,1,California
Children's Hospital Corporation,MA,7,Massachusetts
Children's Hospital Los Angeles,CA,1,California
Children's Hospital Medical Center,OH,2,Ohio
Children's Museum of Pittsburgh,PA,1,Pennsylvania
"Childress, Jasmine N",CA,1,California
"Chilton, Kristin",VA,1,Virginia
"Chin, Diana W",FL,1,Florida
Chippewa Valley Technical College,WI,3,Wisconsin
"Chiquillo, Kelcie Lorena",CA,1,California
"Cho, Elizabeth C",MO,1,Missouri
"Choi, Pui Tung",MA,1,Massachusetts
"Choi, Steve K",NY,1,New York
"Chong, Trisha N",CA,1,California
Christian Brothers University,TN,2,Tennessee
Christopher Newport University,VA,14,Virginia
"Church, Samuel H",MA,1,Massachusetts
"Chure, Griffin Daniel",CA,1,California
"Cieri, Robert",UT,1,Utah
"Ciesla, Jessica H",NY,1,New York
Circle Optics LLC,NY,2,New York
"Cisneros, Alejandro Omar",CA,1,California
"Cisneros, Julia",IL,1,Illinois
Citadel Military College of South Carolina,SC,11,South Carolina
Citrus Community College District,CA,2,California
City College of San Francisco,CA,2,California
City Colleges of Chicago,IL,1,Illinois
City Colleges of Chicago Harry S Truman College,IL,2,Illinois
Clackamas Community College,OR,2,Oregon
Claflin University,SC,4,South Carolina
Clairways LLC,NH,1,New Hampshire
Claremont Graduate University,CA,5,California
Claremont McKenna College,CA,18,California
Clark Atlanta University,GA,29,Georgia
Clark College,WA,1,Washington
Clark University,MA,31,Massachusetts
"Clark, Eliza I",CO,1,Colorado
"Clark, Meaghan I",MI,1,Michigan
"Clark, Rene Delight",NJ,1,New Jersey
"Clark-Cotton, Manuella R",NC,1,North Carolina
Clarkson University,NY,67,New York
"Claunch, Natalie M",FL,1,Florida
Clayton College and State University,GA,2,Georgia
"Clemente, Seanne",MA,1,Massachusetts
Clemson University,SC,315,South Carolina
Cleveland Clinic Foundation,OH,4,Ohio
Cleveland Museum of Natural History,OH,3,Ohio
Cleveland State Community College,TN,1,Tennessee
Cleveland State University,OH,43,Ohio
Climate Conservation,MT,1,Montana
Clinton College,SC,1,South Carolina
Clover Park Technical College,WA,1,Washington
"Cluett, Allison A",VT,1,Vermont
Coast Community College District System Office,CA,1,California
Coastal Carolina University,SC,12,South Carolina
Coastal and Estuarine Research Federation,WA,2,Washington
"Cobb, John David",WI,1,Wisconsin
"Cocciardi, Jennifer M",TX,1,Texas
Code for Science and Society Inc,OR,3,Oregon
CodeVA,VA,3,Virginia
"Cody, Jon Phalen",MN,1,Minnesota
Coe College,IA,6,Iowa
Coeur d' Alene Tribe,ID,1,Idaho
Cognitive ToyBox,NY,2,New York
Coker College,SC,1,South Carolina
Colby College,ME,19,Maine
Cold Spring Harbor Laboratory,NY,22,New York
Colgate University,NY,22,New York
College of Alameda,CA,1,California
College of Central Florida,FL,2,Florida
College of Charleston,SC,21,South Carolina
College of Lake County,IL,1,Illinois
College of Mount Saint Vincent,NY,2,New York
College of Our Lady of the Elms,MA,2,Massachusetts
College of Saint Benedict,MN,2,Minnesota
College of Saint Mary,NE,1,Nebraska
College of Saint Scholastica,MN,5,Minnesota
College of Southern Maryland,MD,1,Maryland
College of Southern Nevada,NV,2,Nevada
College of Western Idaho,ID,1,Idaho
College of William & Mary Richard Bland College,VA,2,Virginia
College of William & Mary Virginia Institute of Marine Science,VA,31,Virginia
College of William and Mary,VA,88,Virginia
College of Wooster,OH,8,Ohio
College of the Canyons,CA,4,California
College of the Holy Cross,MA,10,Massachusetts
College of the Menominee Nation,WI,2,Wisconsin
"Collier, Angela C",CO,1,Colorado
Collin County Community College,TX,1,Texas
"Colner, Jonathan",CA,1,California
Colorado Christian University,CO,1,Colorado
Colorado College,CO,16,Colorado
Colorado Mesa University,CO,5,Colorado
Colorado Mountain College,CO,2,Colorado
Colorado School of Mines,CO,168,Colorado
Colorado State University,CO,371,Colorado
Colorado State University-Pueblo,CO,10,Colorado
Columbia Basin College,WA,3,Washington
Columbia College,IL,1,Illinois
Columbia Gorge Community College,OR,1,Oregon
Columbia State Community College,TN,1,Tennessee
Columbia University,NY,661,New York
Columbus State Community College,OH,9,Ohio
Columbus State University,GA,2,Georgia
"Colón-Piñeiro, Zuania",FL,1,Florida
"Comerford, Mattheau S",MA,1,Massachusetts
Community College District 502,IL,1,Illinois
Community College of Allegheny County Allegheny Campus,PA,3,Pennsylvania
Community College of Aurora,CO,2,Colorado
"Community College of Baltimore County, Essex",MD,1,Maryland
Community College of Beaver County,PA,1,Pennsylvania
Community College of Denver,CO,1,Colorado
Community College of Philadelphia,PA,2,Pennsylvania
Community College of Rhode Island,RI,1,Rhode Island
